Row,Col,Anomaly_Score
1,21,0.034310679429612266
1,22,0.12886884438516033
1,23,0.1288688443850775
1,24,0.12203524488325775
1,25,0.1442562041258242
1,26,0.1491386829438023
1,27,0.14487263743293474
1,28,0.15020144906535518
1,29,0.13082759211741343
1,30,0.04082839271386976
1,31,0.03710818331182072
1,32,0.03606290056085105
1,33,0.036062900560905116
1,34,0.03088507241397885
1,35,0.030505054091060285
1,36,0.029399270196832226
1,37,0.03312580871319205
1,38,0.03312580871319205
1,39,0.03547466559600022
1,40,0.02757268803150474
1,41,0.0326868233526318
1,42,0.028730664006493097
1,43,0.020315741750799306
1,44,0.020251152444926007
1,45,0.018394064578308684
1,46,0.01668659600501514
1,47,0.014139148016679827
1,48,0.02525332762299194
1,49,0.02023185694292142
1,50,0.020231856942663388
1,51,0.12929259114428923
1,52,0.1341174892011951
1,53,0.13096136881622827
1,54,0.13989436158008317
1,55,0.12356095357219742
1,56,0.12440580226627279
1,57,0.09582965510063679
1,58,0.1269807121355208
1,59,0.13967943444978934
1,60,0.14024439683689474
1,61,0.14024439683708587
1,62,0.14069506541737803
1,63,0.14630857658323443
1,64,0.14583630074585835
1,65,0.14583630074587137
1,66,0.1478211425823045
1,67,0.14523291163218602
1,68,0.13494396167902506
1,69,0.13494396167902883
1,70,0.1020707472816093
1,71,0.07558828289489597
1,72,0.06991011275618779
1,73,0.08014050661938035
1,74,0.08014050661928383
1,75,0.07811630625785693
1,76,0.25008384565124286
1,77,0.29891961813390916
1,78,0.2989196181339785
1,79,0.2953393863862716
1,80,0.40085322852714117
1,81,0.39639189842979067
1,82,0.47604930826892966
1,83,0.4840041176926413
1,84,0.4811492125695846
1,85,0.4777294659188692
1,86,0.4781781219799152
1,87,0.4750585020305738
1,88,0.47602940416814066
1,89,0.4608878977183701
1,90,0.46088789771846655
1,91,0.45690680695544106
1,92,0.46668279135880647
1,93,0.4540497705867269
1,94,0.4495057402556171
1,95,0.4559083912325586
1,96,0.45907797967024067
1,97,0.45907797967025527
1,98,0.45421155931329216
1,99,0.44918425577619125
2,0,0.15307930532769104
2,1,0.1530793053277415
2,2,0.13818483069954032
2,3,0.12094293095225016
2,4,0.11783778482639702
2,5,0.1295526819120325
2,6,0.12955268191205846
2,7,0.1380811459854204
2,8,0.1282172935061262
2,9,0.36719037036661795
2,10,0.367190370366631
2,11,0.3122123513387672
2,12,0.12381502155763413
2,13,0.044057924371106554
2,14,0.04405792437105883
2,15,0.04127998750406702
2,16,0.03390616286059442
2,17,0.025836387446357852
2,18,0.028241987292433834
2,19,0.028241987292432415
2,20,0.027350606993730847
2,21,0.025390879562167824
2,22,0.03764998830400133
2,23,0.0376499883040284
2,24,0.04423927050885105
2,25,0.1281510077291211
2,26,0.14757627934558207
2,27,0.14676631647536045
2,28,0.14983852640362605
2,29,0.14480274426412712
2,30,0.0731107144211858
2,31,0.03840266726429528
2,32,0.0342124429302415
2,33,0.0342124429301709
2,34,0.031093680726643032
2,35,0.030963413846652948
2,36,0.034691896647464734
2,37,0.041213031164223354
2,38,0.0387554007439068
2,39,0.03875540074387132
2,40,0.033619440166747554
2,41,0.032477305908579494
2,42,0.029707861504299778
2,43,0.012378260856681114
2,44,0.010164830369840047
2,45,0.010164830369874008
2,46,0.017190643599355362
2,47,0.012129901686584219
2,48,0.013355301249115955
2,49,0.027016492760947013
2,50,0.04686063220372191
2,51,0.04686063220372763
2,52,0.13009887320099525
2,53,0.1419846905406873
2,54,0.2506510129763005
2,55,0.2058302853151818
2,56,0.11590124829275747
2,57,0.11590124829275371
2,58,0.13998280713167652
2,59,0.1433779276758138
2,60,0.14795998743833458
2,61,0.1479599874382798
2,62,0.148345125727679
2,63,0.14834512572756828
2,64,0.13099613603186555
2,65,0.13099613603186153
2,66,0.11274284987168391
2,67,0.09729883954006525
2,68,0.08246023205265804
2,69,0.0412382602663217
2,70,0.041238260266395564
2,71,0.05691444203181879
2,72,0.05611747498114974
2,73,0.052735995820258855
2,74,0.05273599582022152
2,75,0.04239200466673995
2,76,0.0996882104455929
2,77,0.4306689976027566
2,78,0.4306689976026783
2,79,0.5487751693156816
2,80,0.46684862993360193
2,81,0.4930880931032978
2,82,0.5020503326041629
2,83,0.4937157966708215
2,84,0.49674817322169706
2,85,0.4884991351097943
2,86,0.4812315670130419
2,87,0.49640406245486474
2,88,0.5035906951092526
2,89,0.472865623841145
2,90,0.47286562384113556
2,91,0.47006084810564686
2,92,0.4626194681714147
2,93,0.43624470494649387
2,94,0.44601802740709223
2,95,0.45559162525420666
2,96,0.453090756091828
2,97,0.45309075609190447
2,98,0.44785919318560913
2,99,0.4474834373794394
3,0,0.14413522448191984
3,1,0.13818483069957507
3,2,0.1381848306996325
3,3,0.115540107398203
3,4,0.13901732424057378
3,5,0.13968056705746185
3,6,0.1396805670575136
3,7,0.13950449692501382
3,8,0.18385596845698782
3,9,0.4572217799637279
3,10,0.4572217799636901
3,11,0.4616322704725919
3,12,0.19692129893148896
3,13,0.1969212989315086
3,14,0.04078001416664094
3,15,0.040780014166539987
3,16,0.03701269126361204
3,17,0.024494134265694936
3,18,0.013495050255446919
3,19,0.013495050255440386
3,20,0.01801441590988682
3,21,0.013638755248643997
3,22,0.025984289025314234
3,23,0.025984289025374533
3,24,0.02358311962792948
3,25,0.03958596580920481
3,26,0.1365954761402202
3,27,0.14246928177295515
3,28,0.14430855495064165
3,29,0.14942720640620136
3,30,0.11058184825061784
3,31,0.06638384020120701
3,32,0.02883974676666319
3,33,0.02883974676658347
3,34,0.030531754196777217
3,35,0.03468401141564571
3,36,0.033650264181128264
3,37,0.04427804493150396
3,38,0.03764375697516562
3,39,0.037643756975199824
3,40,0.02778761134092192
3,41,0.02966183531047448
3,42,0.036777510560958473
3,43,0.01040223285666856
3,44,0.011297932305543198
3,45,0.01545544615039064
3,46,0.01545544615043472
3,47,0.01627392681076502
3,48,0.013135242753027071
3,49,0.0290682583944038
3,50,0.02692621597416857
3,51,0.02692621597424267
3,52,0.09896605408434168
3,53,0.10089435189296898
3,54,0.10797749266421204
3,55,0.12059451321690814
3,56,0.12847736417976263
3,57,0.12847736417978192
3,58,0.14636954030390376
3,59,0.14770953068404455
3,60,0.12922296579601647
3,61,0.13981569559930823
3,62,0.13981569559925708
3,63,0.13184068437027427
3,64,0.06893285064063576
3,65,0.0689328506406214
3,66,0.04513104270674542
3,67,0.07701184368023913
3,68,0.08956797736170972
3,69,0.0671073124465142
3,70,0.06710731244647052
3,71,0.04126795234064759
3,72,0.04074529724020615
3,73,0.05990943452951187
3,74,0.05990943452940889
3,75,0.03729410499679187
3,76,0.05056356009655431
3,77,0.6578357108892826
3,78,0.8956014591214033
3,79,0.8956014591214033
3,80,0.5444129832767834
3,81,0.5028609787586718
3,82,0.4919209456960098
3,83,0.5014198427800716
3,84,0.5018718614536428
3,85,0.49552328557211817
3,86,0.48268345691614506
3,87,0.5002676046623786
3,88,0.4983533078646471
3,89,0.47961890520359496
3,90,0.46855660084540285
3,91,0.46855660084540285
3,92,0.46868647986842177
3,93,0.4286036648328008
3,94,0.4343619482948822
3,95,0.4480176390599204
3,96,0.44714921145196135
3,97,0.43875238734529337
3,98,0.43875238734529337
3,99,0.42586558541928526
4,0,0.14255786599548387
4,1,0.14083892908655643
4,2,0.14083892908655643
4,3,0.12586110861301067
4,4,0.14529407969961608
4,5,0.13854440480181313
4,6,0.13854440480181313
4,7,0.14713481892341565
4,8,0.2673980822936598
4,9,0.497859648502376
4,10,0.497859648502376
4,11,0.44950029340417796
4,12,0.13997641182663179
4,13,0.12191810537385678
4,14,0.07404802533931323
4,15,0.07404802533931323
4,16,0.08146374002317121
4,17,0.034274131143403254
4,18,0.03080911408203163
4,19,0.03080911408203163
4,20,0.017280174643585243
4,21,0.017260838696606922
4,22,0.024585510832570504
4,23,0.024585510832570504
4,24,0.034836447690360525
4,25,0.03516866502668837
4,26,0.04415234606644958
4,27,0.06732603108624231
4,28,0.058983221526628944
4,29,0.139086241067862
4,30,0.1348638720292067
4,31,0.10641558175593056
4,32,0.05205491017549213
4,33,0.035058480452209044
4,34,0.035058480452209044
4,35,0.03970218716624613
4,36,0.03178144084226491
4,37,0.0379407751172576
4,38,0.03970753806362099
4,39,0.03970753806362099
4,40,0.033500606308317055
4,41,0.028845579915060256
4,42,0.03203203566797531
4,43,0.021083294043731857
4,44,0.018952784852014213
4,45,0.012298774787237784
4,46,0.012298774787237784
4,47,0.014620208920557555
4,48,0.018739863208803692
4,49,0.02369726781583516
4,50,0.022306162211361225
4,51,0.03513983423667708
4,52,0.02926810382971696
4,53,0.10356444676690943
4,54,0.11786933747538854
4,55,0.13550947533261473
4,56,0.1494202283123991
4,57,0.1494202283123991
4,58,0.1920253228820491
4,59,0.08591971315845798
4,60,0.04300696734714508
4,61,0.07883286794614701
4,62,0.07883286794614701
4,63,0.07651935017886867
4,64,0.03331295497227297
4,65,0.04326536395157924
4,66,0.04326536395157924
4,67,0.05330636602140403
4,68,0.07773194452536589
4,69,0.08020149312799817
4,70,0.08020149312799817
4,71,0.07175988315394811
4,72,0.06195039344443384
4,73,0.03293190980619167
4,74,0.03658637618871524
4,75,0.03658637618871524
4,76,0.08501064232572951
4,77,0.4074042932088726
4,78,0.6084646766344639
4,79,0.6084646766344639
4,80,0.5448466866652004
4,81,0.4911640428413
4,82,0.4718695211692342
4,83,0.47085088489833693
4,84,0.47207792337376214
4,85,0.47207792337376214
4,86,0.47520030783083106
4,87,0.48158463628916004
4,88,0.49233465603423593
4,89,0.4755380109796792
4,90,0.45961732973828656
4,91,0.45961732973828656
4,92,0.4627258843834487
4,93,0.4311321916801007
4,94,0.4391954845284572
4,95,0.4342620428443377
4,96,0.4222773262448406
4,97,0.4390952525565941
4,98,0.4390952525565941
4,99,0.4152451996287942
5,0,0.14998325433212734
5,1,0.13812647313975338
5,2,0.13812647313975338
5,3,0.13619448544006613
5,4,0.14319059409525556
5,5,0.14198520669490974
5,6,0.14198520669490974
5,7,0.18761216329246255
5,8,0.3770195327948723
5,9,0.44185281603274734
5,10,0.3188346674304107
5,11,0.3188346674304107
5,12,0.14672674138732203
5,13,0.15002521352022452
5,14,0.15444685224923155
5,15,0.15444685224923155
5,16,0.10438752637565825
5,17,0.14368541723857547
5,18,0.0312708434349967
5,19,0.02470539433920018
5,20,0.029192033568485234
5,21,0.012236301438821129
5,22,0.020993296405923945
5,23,0.03345973416803905
5,24,0.034836447690360525
5,25,0.025744810193751907
5,26,0.03605399867246309
5,27,0.03605245782940191
5,28,0.06662431410356573
5,29,0.06662431410356573
5,30,0.13362946227112876
5,31,0.13362946227112876
5,32,0.07946017517378588
5,33,0.035149179717747385
5,34,0.035149179717747385
5,35,0.03473086712881153
5,36,0.03488183231838629
5,37,0.03604483281523307
5,38,0.04372647928262353
5,39,0.036943477544004594
5,40,0.03654584713605335
5,41,0.02824311721409721
5,42,0.03048744662594706
5,43,0.03345708903437075
5,44,0.010108267113215946
5,45,0.0108197522963494
5,46,0.0108197522963494
5,47,0.015778449296030415
5,48,0.013092340433680023
5,49,0.021687793651691333
5,50,0.02432262707266086
5,51,0.053170908890154626
5,52,0.04516777978654914
5,53,0.11835587333576555
5,54,0.14158890676465982
5,55,0.1286741563682926
5,56,0.1093352042671934
5,57,0.1093352042671934
5,58,0.04849988500563502
5,59,0.05376262008105584
5,60,0.06177100140091037
5,61,0.06333849554813319
5,62,0.06333849554813319
5,63,0.047524010918544767
5,64,0.04063532400663101
5,65,0.03426712376263472
5,66,0.03426712376263472
5,67,0.05367743537338534
5,68,0.07265375169965568
5,69,0.0810900105347402
5,70,0.0810900105347402
5,71,0.0373442818165931
5,72,0.03854370205604591
5,73,0.03941569459161719
5,74,0.04168824150848762
5,75,0.04168824150848762
5,76,0.14401384266245312
5,77,0.6517234805723344
5,78,0.5751073941050805
5,79,0.6042855431701839
5,80,0.5943595721151904
5,81,0.4698371220836022
5,82,0.4698371220836022
5,83,0.4638121780919168
5,84,0.45779282431573737
5,85,0.45779282431573737
5,86,0.457829119758531
5,87,0.4671459664156839
5,88,0.46310321726514597
5,89,0.4550642505400999
5,90,0.4575942072592665
5,91,0.4635030423191249
5,92,0.4645177693265344
5,93,0.4349891404182383
5,94,0.4261170496790922
5,95,0.42322917311391556
5,96,0.42522980554087947
5,97,0.40530819382071825
5,98,0.40530819382071825
5,99,0.36726833315063284
6,0,0.1499520513332986
6,1,0.12647485255023497
6,2,0.14057152860545338
6,3,0.14057152860545338
6,4,0.1437492592041817
6,5,0.15205567649057083
6,6,0.2989316181234366
6,7,0.2989316181234366
6,8,0.4491319482140228
6,9,0.22077536824224103
6,10,0.17972798203008644
6,11,0.17972798203008644
6,12,0.16298025635419938
6,13,0.16757506404917555
6,14,0.16306810816394562
6,15,0.08832313536242745
6,16,0.08117488347412512
6,17,0.13491739801986322
6,18,0.0066563392020137415
6,19,0.010519744518710331
6,20,0.019361955378985038
6,21,0.019361955378985038
6,22,0.015255262860875219
6,23,0.01269850227958813
6,24,0.016057274997993188
6,25,0.012532845784003521
6,26,0.027827403497372182
6,27,0.027827403497372182
6,28,0.0341003293643814
6,29,0.0341003293643814
6,30,0.06652143496854215
6,31,0.13286275563506456
6,32,0.11802858949214852
6,33,0.04093005232338983
6,34,0.03430316276757009
6,35,0.03430316276757009
6,36,0.03163093881322476
6,37,0.03590640460513545
6,38,0.044475698855870396
6,39,0.03615234090475049
6,40,0.03409909645922934
6,41,0.03346295573652176
6,42,0.027470454568770872
6,43,0.03858403802978894
6,44,0.011882278675592153
6,45,0.01959511977384224
6,46,0.013801900812570626
6,47,0.013801900812570626
6,48,0.0200568733225003
6,49,0.009503657954311523
6,50,0.03203469181276169
6,51,0.048212874932129626
6,52,0.12649288991398971
6,53,0.12649288991398971
6,54,0.14960109212159287
6,55,0.10884742412821515
6,56,0.10365286869476553
6,57,0.05536377657548552
6,58,0.05536377657548552
6,59,0.04213943211498088
6,60,0.03542895533242767
6,61,0.04320603331301045
6,62,0.04320603331301045
6,63,0.039319017563093375
6,64,0.035314853131971094
6,65,0.037154696449801475
6,66,0.037154696449801475
6,67,0.042346064648948176
6,68,0.05025390327115291
6,69,0.08296336111862106
6,70,0.07243985579493077
6,71,0.07243985579493077
6,72,0.060432810458847366
6,73,0.1351575866579121
6,74,0.06235869157736797
6,75,0.06235869157736797
6,76,0.0737165813911581
6,77,0.31229594100475183
6,78,0.3427526047047079
6,79,0.47619940728882104
6,80,0.45603176603327433
6,81,0.48702597808024534
6,82,0.469722000151382
6,83,0.46851444840223616
6,84,0.4588510034983656
6,85,0.45885100349837465
6,86,0.456216700434303
6,87,0.45819581055185277
6,88,0.4592345912306036
6,89,0.45625123253050415
6,90,0.43124780478404345
6,91,0.4538503737572063
6,92,0.45438892745903553
6,93,0.43556876603533146
6,94,0.410211469335397
6,95,0.3964303087228545
6,96,0.39270070331601675
6,97,0.369171396625548
6,98,0.3239288733746354
6,99,0.3239288733746354
7,0,0.13595840781404944
7,1,0.1324469741386669
7,2,0.1456413791190646
7,3,0.1456413791190646
7,4,0.15209836580228595
7,5,0.15302083476246456
7,6,0.3965276888812667
7,7,0.3965276888812667
7,8,0.46622072531885994
7,9,0.1601578269649767
7,10,0.16242431542627364
7,11,0.17177421201945997
7,12,0.1696680900018733
7,13,0.16987671156969336
7,14,0.1723995340479965
7,15,0.1723995340480839
7,16,0.07628154068429
7,17,0.05757352953839983
7,18,0.05757352953839983
7,19,0.017168154606654586
7,20,0.012962526702132783
7,21,0.027089900365483543
7,22,0.028201990821983436
7,23,0.01841892765690814
7,24,0.01764678572900864
7,25,0.019855494574898384
7,26,0.022114789629449665
7,27,0.03301252072233028
7,28,0.029058879411400035
7,29,0.029058879411400035
7,30,0.030479986964164082
7,31,0.04943226997560958
7,32,0.10486016936698414
7,33,0.04958027930390585
7,34,0.03455854212142242
7,35,0.03455854212142242
7,36,0.03379724648913672
7,37,0.031101591116399836
7,38,0.03833737859805438
7,39,0.040722108848127304
7,40,0.04023867262772383
7,41,0.03511671462753547
7,42,0.0304163858449359
7,43,0.03287400129226027
7,44,0.02193673035214309
7,45,0.019189210505010195
7,46,0.012030379829369074
7,47,0.012030379829369074
7,48,0.018501147072382703
7,49,0.0161636108730228
7,50,0.020415817177105812
7,51,0.03347778159812727
7,52,0.03411200838783787
7,53,0.03411200838783787
7,54,0.20357571741154415
7,55,0.3946187560717871
7,56,0.2696365851609938
7,57,0.054079405330396235
7,58,0.054079405330396235
7,59,0.03718196233303596
7,60,0.03738284108607386
7,61,0.036194402685648164
7,62,0.03565736630983061
7,63,0.03565736630983061
7,64,0.03539796769885427
7,65,0.03391952279209584
7,66,0.07202917659563321
7,67,0.07202917659563321
7,68,0.0326903453242043
7,69,0.08037863894072833
7,70,0.1209323612730994
7,71,0.1209323612730994
7,72,0.31634454061665923
7,73,0.16515129647047774
7,74,0.04013786680829118
7,75,0.030596284419601875
7,76,0.03889085690476402
7,77,0.04802103651904373
7,78,0.06708709758142278
7,79,0.1040185050178361
7,80,0.4992318720611972
7,81,0.4992318720611972
7,82,0.46747701677118075
7,83,0.46747701677118075
7,84,0.4350302971835314
7,85,0.4378083432270744
7,86,0.4378083432270744
7,87,0.42498999350479133
7,88,0.44621861078652236
7,89,0.41434122397397305
7,90,0.3896014172434052
7,91,0.4002498317525109
7,92,0.39978722259011923
7,93,0.39978722259011923
7,94,0.39088376357256344
7,95,0.385700968493435
7,96,0.40576690873344196
7,97,0.3916031642941547
7,98,0.24644702062884935
7,99,0.24644702062884935
8,0,0.11300121271919837
8,1,0.13324825830942125
8,2,0.13664024210143996
8,3,0.13664024210143996
8,4,0.15362754294222258
8,5,0.20211044336941264
8,6,0.47139391720995655
8,7,0.47139391720995655
8,8,0.39905850240256135
8,9,0.13975675112142236
8,10,0.16729163690347404
8,11,0.1305650964661884
8,12,0.12283098609007828
8,13,0.17844323987566113
8,14,0.08041285044621901
8,15,0.07369157887217578
8,16,0.13862520309551715
8,17,0.01578013295735311
8,18,0.014314520130684003
8,19,0.02341837579433671
8,20,0.023345353829043004
8,21,0.01881303559277862
8,22,0.018078629776142267
8,23,0.01611304679310712
8,24,0.025733487445137686
8,25,0.025733487445137686
8,26,0.025006115602473504
8,27,0.032053051754479776
8,28,0.02818933676009139
8,29,0.04143798446484774
8,30,0.04143798446484774
8,31,0.03649284069056413
8,32,0.08469549114487315
8,33,0.05029629886053187
8,34,0.033784252010122126
8,35,0.033784252010122126
8,36,0.029854571574930894
8,37,0.029854571574930894
8,38,0.038759888524929204
8,39,0.036552865594028
8,40,0.03497426592355615
8,41,0.03497426592355615
8,42,0.030059877534537087
8,43,0.02764664613288527
8,44,0.031253830326788426
8,45,0.014598995096297113
8,46,0.01084838300269605
8,47,0.01084838300269605
8,48,0.015203064519696214
8,49,0.01546653908210991
8,50,0.027270792326129743
8,51,0.03912971294874194
8,52,0.041911909113102275
8,53,0.041911909113102275
8,54,0.3014527846210918
8,55,0.38854425813662863
8,56,0.08557440888390445
8,57,0.02986654849932892
8,58,0.02986654849932892
8,59,0.02363796986727365
8,60,0.023698228827059683
8,61,0.026540042240248144
8,62,0.01997675061925814
8,63,0.01997675061925814
8,64,0.028732666563093964
8,65,0.033763115823607526
8,66,0.034436207155164496
8,67,0.034436207155164496
8,68,0.08349603461226657
8,69,0.07778211836151132
8,70,0.09707077364769133
8,71,0.09707077364769133
8,72,0.336822553102221
8,73,0.18323998602855585
8,74,0.02330063557424356
8,75,0.03794705960019689
8,76,0.04435299152871312
8,77,0.043636513628943156
8,78,0.04940810569766605
8,79,0.08531014304462105
8,80,0.4779670159598195
8,81,0.4779670159598195
8,82,0.4555408409980676
8,83,0.4603678761318934
8,84,0.46017064518678036
8,85,0.4174619604258119
8,86,0.37292504006303157
8,87,0.37292504006303157
8,88,0.3571590124224496
8,89,0.34340238106508375
8,90,0.37330604463130335
8,91,0.4056765188293164
8,92,0.42189036902881116
8,93,0.416199673755051
8,94,0.416199673755051
8,95,0.40593224997222466
8,96,0.40556328762221566
8,97,0.37561378145026686
8,98,0.32746715327548104
8,99,0.32746715327548104
9,0,0.13002501510465017
9,1,0.1206397117761871
9,2,0.1239599909617728
9,3,0.1239599909617728
9,4,0.15209381041673933
9,5,0.31522419053695444
9,6,0.4859629903501315
9,7,0.19830620535531981
9,8,0.1948996744965659
9,9,0.14339607634112483
9,10,0.17215258915201798
9,11,0.1377844934315661
9,12,0.1491656311883256
9,13,0.12884805657811585
9,14,0.07244166376252642
9,15,0.12805805788939043
9,16,0.13862520309551715
9,17,0.02169171555402916
9,18,0.024182326646838725
9,19,0.022393012461182214
9,20,0.02299401113159848
9,21,0.02299401113159848
9,22,0.019891687649350634
9,23,0.01522719505032027
9,24,0.02368011747731705
9,25,0.02368011747731705
9,26,0.017690715110070514
9,27,0.025890891019583515
9,28,0.11512557736888193
9,29,0.032566247314401435
9,30,0.032566247314401435
9,31,0.048605355597666725
9,32,0.07221262701299534
9,33,0.049402075606327624
9,34,0.037469764640220095
9,35,0.037469764640220095
9,36,0.03536268653150845
9,37,0.036154141539777675
9,38,0.036154141539777675
9,39,0.030624685698644228
9,40,0.038011672522487376
9,41,0.027020315182398537
9,42,0.027020315182398537
9,43,0.03371885589300465
9,44,0.03824429605813295
9,45,0.013116371880234264
9,46,0.013260605499430905
9,47,0.013260605499430905
9,48,0.015026050964527873
9,49,0.018790453290339605
9,50,0.029941694613657612
9,51,0.034610827481624494
9,52,0.040906786937039454
9,53,0.07139967640954356
9,54,0.07139967640954356
9,55,0.050241396398870514
9,56,0.03025607539961888
9,57,0.018725167840084347
9,58,0.008648477405021332
9,59,0.008648477405021332
9,60,0.014609653110354361
9,61,0.02105281143500249
9,62,0.012683092241559845
9,63,0.012683092241559845
9,64,0.014884105922129012
9,65,0.028166694925210022
9,66,0.029659403012623344
9,67,0.029659403012623344
9,68,0.11721698546705803
9,69,0.0790921745848145
9,70,0.09073010873564648
9,71,0.18565944607155094
9,72,0.18899954205233258
9,73,0.18899954205233258
9,74,0.04674768895543222
9,75,0.030113250600939216
9,76,0.03673571137217259
9,77,0.053834384551360054
9,78,0.05169679138646333
9,79,0.13391929614533699
9,80,0.5124424151026185
9,81,0.43928034691019074
9,82,0.43928034691019074
9,83,0.42518534481421194
9,84,0.4409148135249721
9,85,0.3769511256331691
9,86,0.3797390947967506
9,87,0.3797390947967506
9,88,0.3526629326495029
9,89,0.3715018076926788
9,90,0.3954721147666429
9,91,0.40762504618504
9,92,0.40872666852687467
9,93,0.40359731753597267
9,94,0.41766285614390636
9,95,0.41766285614390636
9,96,0.45572095153905096
9,97,0.39828765881052847
9,98,0.32678374818070627
9,99,0.31151166750949183
10,0,0.05073913484038791
10,1,0.11154157798008103
10,2,0.10718065634434178
10,3,0.10718065634434178
10,4,0.15462221439627652
10,5,0.38732869635641387
10,6,0.33284187653918534
10,7,0.14633516099794666
10,8,0.14395980892516855
10,9,0.14395980892516855
10,10,0.15449236792989157
10,11,0.1964917245021751
10,12,0.19280068641437695
10,13,0.14726663070306892
10,14,0.0988378817985113
10,15,0.05639120068579317
10,16,0.021366786555603694
10,17,0.021366786555603694
10,18,0.01933197590415628
10,19,0.02470878319375555
10,20,0.028937050890108937
10,21,0.028937050890108937
10,22,0.02292853260105272
10,23,0.023221723688940658
10,24,0.034650883542072776
10,25,0.034650883542072776
10,26,0.033641174400229484
10,27,0.12805215034899461
10,28,0.6051057208514083
10,29,0.06349405012298487
10,30,0.06349405012298487
10,31,0.04371538258892052
10,32,0.09747329157527823
10,33,0.05012573489601076
10,34,0.03319887288800608
10,35,0.03491631054017553
10,36,0.03395051912783654
10,37,0.03487962314126349
10,38,0.030624685698644228
10,39,0.04305291064998201
10,40,0.034752382669261346
10,41,0.03343271157210515
10,42,0.03343271157194694
10,43,0.02924422036227083
10,44,0.03188874760362935
10,45,0.030905510269159955
10,46,0.012395752418520863
10,47,0.011076522915194446
10,48,0.014031615819425256
10,49,0.015026050964527873
10,50,0.03063283730410135
10,51,0.03251608636698403
10,52,0.024981694777009764
10,53,0.026210869856573848
10,54,0.026210869856573848
10,55,0.02332709847538588
10,56,0.02014814006006531
10,57,0.017317415879233893
10,58,0.014988614617625259
10,59,0.014988614617625259
10,60,0.009666490947784464
10,61,0.01223345825974523
10,62,0.016650833863777404
10,63,0.016650833863777404
10,64,0.02447400108176927
10,65,0.016935240134514185
10,66,0.02547487167732162
10,67,0.08080003466476784
10,68,0.08001871549966019
10,69,0.09487542264922812
10,70,0.08945956099728503
10,71,0.17222302347416593
10,72,0.1809033800503947
10,73,0.34248070331673286
10,74,0.05202008877530741
10,75,0.053805557206658985
